Config,CRF,MAE,MAE_Std,RMSE,RMSE_Std,MAPE,MAPE_Std,Pearson,Pearson_Std,SNR,SNR_Std
C2_test_CRF0,0,2.5111607142857144,1.5348337307679578,6.267849094259942,5.52858780805415,2.023685839538664,1.1889341973595848,0.9459974155755082,0.09358102092325273,2.3948875446349738,1.1155894829813948
C2_test_CRF14,14,1.8833705357142858,1.4692359670753081,5.811045099813349,5.526141081800213,1.4476489731792166,1.1066055429311945,0.9509975900753905,0.08925785851060934,1.7073310591315298,1.0710998202321094
C2_test_CRF16,16,1.8833705357142858,1.4692359670753081,5.811045099813349,5.526141081800213,1.4476489731792166,1.1066055429311945,0.9509975900753905,0.08925785851060934,1.5863563176061526,1.0539624045052756
C2_test_CRF18,18,2.260044642857143,1.5215703965564134,6.125379367123561,5.537133553542437,1.8104662233339726,1.1751737518300953,0.9466523164684444,0.09302750118689286,0.9233898622979437,0.9983734661149506
C2_test_CRF20,20,1.7578125,1.4425520038739468,5.6765564173613745,5.5312214886453095,1.3619803773826888,1.0803298218252921,0.9523916325036884,0.08801050048003708,0.1564282407000938,0.9047985317259599
C2_test_CRF22,22,3.2645089285714284,1.6548638927301846,6.999790110652745,5.682785302083801,2.8485081682225273,1.3451953117335405,0.9247276600068722,0.10987824884018013,-0.947581542496504,0.8376886683299436
C2_test_CRF24,24,3.138950892857143,1.5085636946598462,6.458615532729083,4.904856983826278,2.8449008686964103,1.3425986220778692,0.9383762965748851,0.09977053924982204,-1.9231748780906295,0.7000603224910936
