Config,MAE,MAE_Std,RMSE,RMSE_Std,MAPE,MAPE_Std,Pearson,Pearson_Std,SNR,SNR_Std
PURE_UBFC-rPPG_STVEN_PHYSFORMER_CRF0.yaml,1.7578125,1.3841029466036388,3.559299034801744,3.340541889292319,2.4523940561364888,2.004712984549464,0.9997227058881104,0.013595481256097055,3.576871156113018,1.777494456576842
PURE_UBFC-rPPG_STVEN_PHYSFORMER_CRF16.yaml,1.7578125,1.3841029466036388,3.559299034801744,3.340541889292319,2.4523940561364888,2.004712984549464,0.9997227058881104,0.013595481256097055,1.575078838479462,1.354221362532431
PURE_UBFC-rPPG_STVEN_PHYSFORMER_CRF18.yaml,2.4609375,1.4366824271509604,4.046788277304377,3.2950568391635744,3.148046230049532,1.9913765035861588,0.9988125890576572,0.02812716326459509,0.29227323190188026,1.1324131443757568
PURE_UBFC-rPPG_STVEN_PHYSFORMER_CRF20.yaml,1.7578125,1.3841029466036388,3.559299034801744,3.340541889292319,2.4523940561364888,2.004712984549464,0.9997227058881104,0.013595481256097055,N/A,N/A
PURE_UBFC-rPPG_STVEN_PHYSFORMER_CRF22.yaml,1.7578125,1.3841029466036388,3.559299034801744,3.340541889292319,2.4523940561364888,2.004712984549464,0.9997227058881104,0.013595481256097055,N/A,N/A
PURE_UBFC-rPPG_STVEN_PHYSFORMER_CRF24.yaml,1.58203125,1.4150117670115856,3.537529417528964,3.3455887632299097,2.278481012658228,2.0379353718985422,0.999140599250359,0.023930893071742374,N/A,N/A
