Config,MAE,MAE_Std,RMSE,RMSE_Std,MAPE,MAPE_Std,Pearson,Pearson_Std,SNR,SNR_Std
PURE_UBFC-rPPG_PHYSMAMBA_CRF0.yaml,1.8415178571428572,0.5350022547088572,3.9259061813810043,2.37761360395259,1.9873490121591324,0.5840492870586267,0.9761445914464635,0.03432992010980251,0.2615458885294919,0.5297105562116119
PURE_UBFC-rPPG_PHYSMAMBA_CRF16.yaml,8.161272321428571,2.5920438204077283,18.67595767062293,13.233835599255857,7.194567794564084,2.079301573301201,0.5507609715847671,0.13197181064331537,N/A,N/A
PURE_UBFC-rPPG_PHYSMAMBA_CRF18.yaml,11.42578125,2.7146229355214606,20.977462663995755,12.788460550077064,10.14745275488058,2.27392968867724,0.46623907608044335,0.13987683188573927,N/A,N/A
PURE_UBFC-rPPG_PHYSMAMBA_CRF20.yaml,22.914341517857142,2.9580093573141717,29.87573363502955,12.759320690330357,21.81626827354944,2.7912797536133014,0.12175861850446713,0.15693747471683456,N/A,N/A
PURE_UBFC-rPPG_PHYSMAMBA_CRF22.yaml,26.681082589285715,3.169055060752733,33.67020028475849,13.814471311294291,24.708546963163595,2.6824273777105483,0.1579320087524259,0.15612955202422632,N/A,N/A
PURE_UBFC-rPPG_PHYSMAMBA_CRF24.yaml,28.941127232142858,2.9807207440710806,34.79577681186006,14.057789464098501,27.209413874679207,2.4793275018588674,0.15649185845690194,0.15616580117272036,N/A,N/A
