Config,MAE,MAE_Std,RMSE,RMSE_Std,MAPE,MAPE_Std,Pearson,Pearson_Std,SNR,SNR_Std
PURE_UBFC-rPPG_PHYSMAMBA_CRF0.yaml,1.3877467105263157,0.8126604647169633,3.8044401059738653,3.210310356367757,1.6752819548872182,1.0782003080878448,0.9789235315168455,0.04953235392001972,2.1496439247633496,0.9648234237139485
PURE_UBFC-rPPG_PHYSMAMBA_CRF16.yaml,2.960526315789474,1.581206673413323,7.501252722270575,6.405868577277937,3.6530958077010705,2.135277437325148,0.9172194258456505,0.09662192080212781,N/A,N/A
PURE_UBFC-rPPG_PHYSMAMBA_CRF18.yaml,12.582236842105264,4.394800333921724,22.919070955790563,15.823599412919055,11.680560801925068,3.9024445284980938,0.5098127563456301,0.208649854945224,N/A,N/A
PURE_UBFC-rPPG_PHYSMAMBA_CRF20.yaml,15.080180921052632,4.330156765410474,24.15919599778212,15.372148142103873,13.91617064515945,3.878649783205755,0.5313870419964832,0.2054590000030388,N/A,N/A
PURE_UBFC-rPPG_PHYSMAMBA_CRF22.yaml,26.644736842105264,5.0491662227887675,34.55907279929122,17.288324455123085,25.880072547174404,4.6960304877956105,0.21981613618924306,0.23660352370092888,N/A,N/A
PURE_UBFC-rPPG_PHYSMAMBA_CRF24.yaml,24.331825657894736,3.5381056098287234,28.807696448447814,13.299929354229892,24.79494689674745,3.392061182508003,0.19651603157213673,0.2378063286813253,N/A,N/A
